ObjectID,Source,Group,Subgroup,Title,Category,CategoriesWrapped,StartDate,EndDate,LocationName,Address,Latitude,Longitude,Borough,URL,MinAge,MaxAge,Image,Icon
304,bkpl,bkpl,bkpl_dancing,"Esther Crow - Stomp, Clap & Sing with Esther Crow",dancing,",dancing,",2026-06-04T15:00:00-04:00,,Marcy Library,"617 DeKalb Ave. at Nostrand Ave. Brooklyn, NY 11216",40.6916309,-73.9512645,,https://www.bklynlibrary.org/node/824893,5,12,,dancing
305,bkpl,bkpl,bkpl_dancing,BEATS and BONDS: Drumming Together as a Family,"dancing,music",",dancing,music,",2026-06-04T16:00:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/825842,5,12,,dancing
306,bkpl,bkpl,bkpl_music,Kids Explore,music,",music,",2026-05-27T15:30:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/824457,5,12,,music
307,bkpl,bkpl,bkpl_music,SING! SING! SING!   CHOIR CLASS FOR KIDS (ages 6-10),music,",music,",2026-05-28T16:30:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/811942,5,12,,music
308,bkpl,bkpl,bkpl_music,Gerritsen's Got Talent (Open Mic Night),music,",music,",2026-06-02T18:00:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/824899,13,,,music
309,bkpl,bkpl,bkpl_music,SING! SING! SING!   CHOIR CLASS FOR KIDS (ages 6-10),music,",music,",2026-06-04T16:30:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/811943,5,12,,music
310,bkpl,bkpl,bkpl_music,Kids Music Workshop: Reading Music & Notation (2nd Grade - 6th Grade),music,",music,",2026-06-09T15:45:00-04:00,,Greenpoint Library,,0,0,,https://www.bklynlibrary.org/node/826166,5,12,,music
311,bkpl,bkpl,bkpl_writing,Teen Time : Free Tutoring and Homework Help,writing,",writing,",2026-05-28T16:30:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823164,13,,,writing
312,bkpl,bkpl,bkpl_writing,Friday Teen Writing Club,writing,",writing,",2026-05-29T16:00:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/802972,13,,,writing
313,bkpl,bkpl,bkpl_writing,Virtual Young Writers Workshop,writing,",writing,",2026-06-02T16:00:00-04:00,,Gravesend Library,"303 Ave. X at West. 2nd St. Brooklyn, NY 11223",40.5906025,-73.9717539,,https://www.bklynlibrary.org/node/826800,5,12,,writing
314,bkpl,bkpl,bkpl_writing,Teen Time : Free Tutoring and Homework Help,writing,",writing,",2026-06-02T17:00:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823148,13,,,writing
315,bkpl,bkpl,bkpl_writing,Teen Time : Free Tutoring and Homework Help,writing,",writing,",2026-06-04T16:30:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823165,13,,,writing
316,bkpl,bkpl,bkpl_writing,Friday Teen Writing Club,writing,",writing,",2026-06-05T16:00:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/802973,13,,,writing
317,bkpl,bkpl,bkpl_writing,Virtual Young Writers Workshop,writing,",writing,",2026-06-09T16:00:00-04:00,,Gravesend Library,"303 Ave. X at West. 2nd St. Brooklyn, NY 11223",40.5906025,-73.9717539,,https://www.bklynlibrary.org/node/826801,5,12,,writing
318,bkpl,bkpl,bkpl_writing,2026 Teen Writing Contest & Ned Vizzini Teen Writing Prize Celebration,writing,",writing,",2026-06-08T18:00:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/823440,13,,,writing
319,queenspl,queenspl,queenspl_board-games,Piece by Piece: The Ultimate Puzzle Hangout,"board-games,social",",board-games,social,",2026-05-19T14:30,2026-05-19T17:30,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/piece-by-piece-the-ultimate-puzzle-hangout/012087-0226,,,,board-games
320,queenspl,queenspl,queenspl_social,😅The Hangout: Table Games for Teens,social,",social,",2026-05-19T14:30,2026-05-19T18:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/the-hangout-table-games-for-teens/011168-0126,,,,social
321,queenspl,queenspl,queenspl_video-games,🚀Teen Gamer Zone with PlayStation & Nintendo Switch,video-games,",video-games,",2026-05-19T14:30,2026-05-19T18:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/teen-gamer-zone-with-playstation--nintendo-switch/011167-0126,,,,video-games
322,queenspl,queenspl,,🛀🏽Taking Care of Yourself: Self-Care & Hygiene,,,2026-05-19T15:00,2026-05-19T17:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/taking-care-of-yourself-selfcare--hygiene/011176-0126,,,,
323,queenspl,queenspl,,🎙️Teen Talk Hub with Zeltzin (E.S.L.),,,2026-05-19T15:00,2026-05-19T17:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/teen-talk-hub-with-zeltzin-esl/011170-0126,,,,
324,queenspl,queenspl,queenspl_arts-and-crafts,Screen Printing Workshop for Teens,"arts-and-crafts,history,culture",",arts-and-crafts,history,culture,",2026-05-19T15:00,2026-05-19T16:30,Glendale - Queens Public Library,"78-60 73 Place, Glendale, NY 11385",40.702597634263,-73.875714882219,Queens,https://www.queenslibrary.org/calendar/screen-printing-workshop-for-teens/012763-0226,,,,arts-and-crafts
325,queenspl,queenspl,queenspl_board-games,Game Zone,board-games,",board-games,",2026-05-19T15:00,2026-05-19T17:30,Broadway - Queens Public Library,"40-20 Broadway, Astoria, NY 11103",40.758541222084,-73.918602985292,Queens,https://www.queenslibrary.org/calendar/game-zone/016166-0426,,,,board-games
326,queenspl,queenspl,queenspl_video-games,Teen Mental Health Month: VR Tech Lab,"video-games,science,social",",video-games,science,social,",2026-05-19T15:00,2026-05-19T17:00,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-vr-tech-lab/014402-0326,,,,video-games
327,queenspl,queenspl,queenspl_science,3D Design and Printing,science,",science,",2026-05-19T15:30,2026-05-19T16:30,Far Rockaway Teen Library - Queens Public Library,"2002 Cornaga Avenue, Far Rockaway, NY 11691",40.602357448359,-73.753486868811,Queens,https://www.queenslibrary.org/calendar/3d-design-and-printing/017665-0526,,,,science
328,queenspl,queenspl,queenspl_video-games,Innovation Stations: Kahoot Trivia for Teens and Tweens,video-games,",video-games,",2026-05-19T15:30,2026-05-19T16:00,East Flushing - Queens Public Library,"196-36 Northern Boulevard, Flushing, NY 11358",40.757685010674,-73.784212076005,Queens,https://www.queenslibrary.org/calendar/innovation-stations-kahoot-trivia-for-teens-and-tweens/009968-1225,,,,video-games
329,queenspl,queenspl,queenspl_board-games,Teen Board Game Club,"board-games,social",",board-games,social,",2026-05-19T15:30,2026-05-19T16:30,Arverne - Queens Public Library,"312 Beach 54 Street, Arverne, NY 11692",40.593056343772,-73.784168154832,Queens,https://www.queenslibrary.org/calendar/teen-board-game-club/013775-0326,,,,board-games
330,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Innovation Stations - Creative Care Low Key,arts-and-crafts,",arts-and-crafts,",2026-05-19T15:30,2026-05-19T17:00,Peninsula - Queens Public Library,"92-25 Rockaway Beach Boulevard, Rockaway Beach, NY 11693",40.585949202341,-73.816132458773,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-innovation-stations--creative-care-low-key/013606-0326,,,,arts-and-crafts
331,queenspl,queenspl,queenspl_science,Innovation Stations: Teen Maker Lab,science,",science,",2026-05-19T15:30,2026-05-19T16:30,Ridgewood - Queens Public Library,"20-12 Madison Street, Ridgewood, NY 11385",40.702178644924,-73.905946495988,Queens,https://www.queenslibrary.org/calendar/innovation-stations-teen-maker-lab/000214-0725,,,,science
332,queenspl,queenspl,queenspl_arts-and-crafts,Hip Hop 101: Start Your Own Podcast,"arts-and-crafts,music",",arts-and-crafts,music,",2026-05-19T16:00,2026-05-19T17:30,Langston Hughes - Queens Public Library,"100-01 Northern Boulevard, Corona, NY 11368",40.757635473626,-73.868141162148,Queens,https://www.queenslibrary.org/calendar/hip-hop-101-start-your-own-podcast/014955-0326,,,,arts-and-crafts
333,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Digital Detox Sewing Circle,arts-and-crafts,",arts-and-crafts,",2026-05-19T16:00,2026-05-19T18:00,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-digital-detox-sewing-circle/004057-0925,,,,arts-and-crafts
334,queenspl,queenspl,queenspl_music,Guitar Lessons for Kids,music,",music,",2026-05-19T16:00,2026-05-19T17:00,Woodhaven - Queens Public Library,"85-41 Forest Parkway, Woodhaven, NY 11421",40.694537135164,-73.861525912705,Queens,https://www.queenslibrary.org/calendar/guitar-lessons-for-kids/015996-0426,,,,music
335,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Sparkle Slime-Making,arts-and-crafts,",arts-and-crafts,",2026-05-19T16:00,2026-05-19T17:00,Howard Beach - Queens Public Library,"92-06 156 Avenue, Howard Beach, NY 11414",40.663954252686,-73.841761385017,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-sparkle-slimemaking/015408-0426,,,,arts-and-crafts
336,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Junk Journaling,"arts-and-crafts,books",",arts-and-crafts,books,",2026-05-19T16:00,2026-05-19T17:00,Bayside - Queens Public Library,"214-20 Northern Boulevard, Bayside, NY 11361",40.760221542213,-73.768438591514,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-junk-journaling/016617-0426,,,,arts-and-crafts
337,queenspl,queenspl,queenspl_video-games,Teen Mental Health Month: VR Tech Lab,"video-games,science,social",",video-games,science,social,",2026-05-19T16:00,2026-05-19T17:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-vr-tech-lab/015651-0426,,,,video-games
338,queenspl,queenspl,queenspl_history,AANHPI Month: Movie Day,"history,culture",",history,culture,",2026-05-20T15:00,2026-05-20T17:00,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/aanhpi-month-movie-day/014411-0326,,,,history
339,queenspl,queenspl,,Teen Program: Homework Help!,,,2026-05-20T15:00,2026-05-20T17:00,Forest Hills - Queens Public Library,"108-19 71 Avenue, Forest Hills, NY 11375",40.722045409829,-73.843008276933,Queens,https://www.queenslibrary.org/calendar/teen-program-homework-help/013137-0226,,,,
340,queenspl,queenspl,queenspl_music,DJ 101,"music,science",",music,science,",2026-05-20T15:30,2026-05-20T16:30,Far Rockaway Teen Library - Queens Public Library,"2002 Cornaga Avenue, Far Rockaway, NY 11691",40.602357448359,-73.753486868811,Queens,https://www.queenslibrary.org/calendar/dj-101/017659-0526,,,,music
341,queenspl,queenspl,queenspl_books,Teen Mental Health Month: Innovation Stations - You’re a Poet Too!,"books,social",",books,social,",2026-05-20T15:30,2026-05-20T16:30,Far Rockaway - Queens Public Library,"1637 Central Avenue, Far Rockaway, NY 11691",40.604310515618,-73.752606014606,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-innovation-stations--youre-a-poet-too/013668-0326,,,,books
342,queenspl,queenspl,queenspl_arts-and-crafts,Bad Art Night,"arts-and-crafts,social",",arts-and-crafts,social,",2026-05-20T15:30,2026-05-20T16:30,Glen Oaks - Queens Public Library,"256-04 Union Turnpike, Glen Oaks, NY 11004",40.745258252483,-73.714874290728,Queens,https://www.queenslibrary.org/calendar/bad-art-night/015464-0426,,,,arts-and-crafts
343,queenspl,queenspl,queenspl_arts-and-crafts,Teen Art Studio,arts-and-crafts,",arts-and-crafts,",2026-05-20T15:30,2026-05-20T16:30,Ridgewood - Queens Public Library,"20-12 Madison Street, Ridgewood, NY 11385",40.702178644924,-73.905946495988,Queens,https://www.queenslibrary.org/calendar/teen-art-studio/000618-0725,,,,arts-and-crafts
344,queenspl,queenspl,queenspl_arts-and-crafts,Teen Art Hour,arts-and-crafts,",arts-and-crafts,",2026-05-20T15:30,2026-05-20T16:30,Arverne - Queens Public Library,"312 Beach 54 Street, Arverne, NY 11692",40.593056343772,-73.784168154832,Queens,https://www.queenslibrary.org/calendar/teen-art-hour/013773-0326,,,,arts-and-crafts
345,queenspl,queenspl,queenspl_board-games,Uno Club,"board-games,social",",board-games,social,",2026-05-20T16:00,2026-05-20T17:00,Woodhaven - Queens Public Library,"85-41 Forest Parkway, Woodhaven, NY 11421",40.694537135164,-73.861525912705,Queens,https://www.queenslibrary.org/calendar/uno-club/016811-0426,,,,board-games
346,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Decorated Picture Frames,arts-and-crafts,",arts-and-crafts,",2026-05-20T16:00,2026-05-20T17:00,Bayside - Queens Public Library,"214-20 Northern Boulevard, Bayside, NY 11361",40.760221542213,-73.768438591514,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-decorated-picture-frames/016618-0426,,,,arts-and-crafts
347,queenspl,queenspl,queenspl_arts-and-crafts,Teen Hour,arts-and-crafts,",arts-and-crafts,",2026-05-20T16:00,2026-05-20T17:00,Broadway - Queens Public Library,"40-20 Broadway, Astoria, NY 11103",40.758541222084,-73.918602985292,Queens,https://www.queenslibrary.org/calendar/teen-hour/015698-0426,,,,arts-and-crafts
348,queenspl,queenspl,queenspl_board-games,Board Games,"board-games,social",",board-games,social,",2026-05-20T17:00,2026-05-20T18:00,Far Rockaway - Queens Public Library,"1637 Central Avenue, Far Rockaway, NY 11691",40.604310515618,-73.752606014606,Queens,https://www.queenslibrary.org/calendar/board-games/015573-0426,,,,board-games
349,queenspl,queenspl,queenspl_video-games,Teen Mental Health Month - VR Tech Lab,"video-games,science,social",",video-games,science,social,",2026-05-20T17:30,2026-05-20T18:30,Central Library - Queens Public Library,"89-11 Merrick Boulevard, Jamaica, NY 11432",40.707659256043,-73.795028586776,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month--vr-tech-lab/013550-0326,,,,video-games
350,queenspl,queenspl,queenspl_arts-and-crafts,Korean for Beginners I,"arts-and-crafts,books,culture",",arts-and-crafts,books,culture,",2026-05-21T12:00,2026-05-21T13:00,Jackson Heights - Queens Public Library,"35-51 81 Street, Jackson Heights, NY 11372",40.75008903665,-73.885189785569,Queens,https://www.queenslibrary.org/calendar/korean-for-beginners-i/009804-1225,,,,arts-and-crafts
351,queenspl,queenspl,queenspl_arts-and-crafts,Central Library Teen Center: Intro to Tech - Wacom Tablets,"arts-and-crafts,science",",arts-and-crafts,science,",2026-05-21T14:00,2026-05-21T15:30,Central Library - Queens Public Library,"89-11 Merrick Boulevard, Jamaica, NY 11432",40.707659256043,-73.795028586776,Queens,https://www.queenslibrary.org/calendar/central-library-teen-center-intro-to-tech--wacom-tablets/013554-0326,,,,arts-and-crafts
352,queenspl,queenspl,queenspl_music,Recording Studio for Teens,music,",music,",2026-05-21T14:30,2026-05-21T17:30,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/recording-studio-for-teens/016205-0426,,,,music
353,queenspl,queenspl,queenspl_video-games,Video Game Thursdays,video-games,",video-games,",2026-05-21T14:30,2026-05-21T17:00,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/video-game-thursdays/014397-0326,,,,video-games
354,queenspl,queenspl,queenspl_books,Teen Anime/Manga Club,"books,video-games,social",",books,video-games,social,",2026-05-21T15:00,2026-05-21T16:00,Fresh Meadows - Queens Public Library,"193-20 Horace Harding Expressway, Fresh Meadows, NY 11365",40.74166685843,-73.782347521643,Queens,https://www.queenslibrary.org/calendar/teen-animemanga-club/015277-0426,,,,books
355,queenspl,queenspl,queenspl_music,Next Step Forward: G.E.D. Guidance & Workforce Skills,music,",music,",2026-05-21T15:00,2026-05-21T16:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/next-step-forward-ged-guidance--workforce-skills/011177-0126,,,,music
356,queenspl,queenspl,queenspl_arts-and-crafts,Teen Mental Health Month: Innovation Stations - Junk Journaling,"arts-and-crafts,books",",arts-and-crafts,books,",2026-05-21T15:00,2026-05-21T16:30,Peninsula - Queens Public Library,"92-25 Rockaway Beach Boulevard, Rockaway Beach, NY 11693",40.585949202341,-73.816132458773,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-innovation-stations--junk-journaling/014367-0326,,,,arts-and-crafts
357,queenspl,queenspl,queenspl_music,Teen Mental Health Month: Brave Together,"music,social",",music,social,",2026-05-21T15:30,2026-05-21T16:30,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-brave-together/014185-0326,,,,music
358,queenspl,queenspl,queenspl_books,Teen Mental Health Month: Innovation Stations - You’re a Poet Too!,"books,social",",books,social,",2026-05-21T16:00,2026-05-21T17:00,Long Island City - Queens Public Library,"37-44 21 Street, Long Island City, NY 11101",40.757759609613,-73.939186844015,Queens,https://www.queenslibrary.org/calendar/teen-mental-health-month-innovation-stations--youre-a-poet-too/013671-0326,,,,books
359,queenspl,queenspl,queenspl_arts-and-crafts,Intro to Camping,arts-and-crafts,",arts-and-crafts,",2026-05-21T16:00,2026-05-21T17:00,Cambria Heights - Queens Public Library,"218-13 Linden Boulevard, Cambria Heights, NY 11411",40.69562741122,-73.741197406194,Queens,https://www.queenslibrary.org/calendar/intro-to-camping/015513-0426,,,,arts-and-crafts
360,queenspl,queenspl,queenspl_science,Innovation Stations: Chocolate Factory Construction,"science,social",",science,social,",2026-05-21T16:00,2026-05-21T17:00,Elmhurst - Queens Public Library,"86-07 Broadway, Elmhurst, NY 11373",40.738402903424,-73.877073756362,Queens,https://www.queenslibrary.org/calendar/innovation-stations-chocolate-factory-construction/013644-0326,,,,science
361,queenspl,queenspl,queenspl_science,Innovation Station For Teens,"science,social",",science,social,",2026-05-21T16:00,2026-05-21T17:00,Howard Beach - Queens Public Library,"92-06 156 Avenue, Howard Beach, NY 11414",40.663954252686,-73.841761385017,Queens,https://www.queenslibrary.org/calendar/innovation-station-for-teens/012137-0226,,,,science
362,queenspl,queenspl,queenspl_arts-and-crafts,Nintendo Switch Games for Kids,"arts-and-crafts,video-games,social",",arts-and-crafts,video-games,social,",2026-05-21T16:00,2026-05-21T17:00,Mitchell-Linden - Queens Public Library,"31-32 Union Street, Flushing, NY 11354",40.769155226075,-73.826813266532,Queens,https://www.queenslibrary.org/calendar/nintendo-switch-games-for-kids/013946-0326,,,,arts-and-crafts
363,queenspl,queenspl,queenspl_arts-and-crafts,Innovation Stations: Songwriting Your Story,"arts-and-crafts,books,music",",arts-and-crafts,books,music,",2026-05-21T16:00,2026-05-21T17:00,Jackson Heights - Queens Public Library,"35-51 81 Street, Jackson Heights, NY 11372",40.75008903665,-73.885189785569,Queens,https://www.queenslibrary.org/calendar/innovation-stations-songwriting-your-story/013450-0326,,,,arts-and-crafts
364,queenspl,queenspl,queenspl_arts-and-crafts,Still Life Open Studio,arts-and-crafts,",arts-and-crafts,",2026-05-21T16:00,2026-05-21T17:00,Poppenhusen - Queens Public Library,"121-23 14 Avenue, College Point, NY 11356",40.786191989102,-73.846014027412,Queens,https://www.queenslibrary.org/calendar/still-life-open-studio/013768-0326,,,,arts-and-crafts
365,queenspl,queenspl,queenspl_video-games,Middle Village D&D and Board Gaming Club,"video-games,board-games,social",",video-games,board-games,social,",2026-05-21T16:30,2026-05-21T18:30,Middle Village - Queens Public Library,"72-31 Metropolitan Avenue, Middle Village, NY 11379",40.712788813148,-73.880806385484,Queens,https://www.queenslibrary.org/calendar/middle-village-dd-and-board-gaming-club/010632-0126,,,,video-games
